"","year","geo","gender","edu","age","age_g","stt","mrg","income","exp1","exp2"
"7684",2021,"G1",2,3,68,6,4,3,2263,2043,533
"7685",2021,"G1",1,4,61,6,1,2,10823,2650,1977
"7686",2021,"G1",1,2,76,7,4,2,1357,716,8
"7687",2021,"G1",1,1,51,5,2,2,3974,2400,72
"7688",2021,"G1",1,3,46,4,3,2,30650,7500,7663
"7689",2021,"G1",1,4,85,7,4,2,6538,2100,1191
"7690",2021,"G1",1,1,54,5,2,4,5091,2000,622
"7691",2021,"G1",1,3,56,5,4,4,836,2055,475
"7692",2021,"G1",2,3,31,3,4,1,1254,537,39
"7693",2021,"G1",2,3,30,3,1,1,3142,1600,343
"7694",2021,"G1",1,1,81,7,4,2,1729,944,60
"7695",2021,"G1",1,3,52,5,2,2,14766,5820,1356
"7696",2021,"G1",1,3,61,6,1,2,5094,3468,435
"7697",2021,"G1",2,4,64,6,3,3,7857,4456,711
"7698",2021,"G1",1,4,73,7,3,2,5094,2176,677
"7699",2021,"G1",2,1,61,6,2,3,2108,797,101
"7700",2021,"G1",1,1,72,7,2,2,1960,1600,201
"7701",2021,"G1",1,3,63,6,3,2,10448,4130,4711
"7702",2021,"G1",1,3,51,5,1,1,4733,2420,467
"7703",2021,"G1",1,3,55,5,2,4,2019,2129,2745
"7704",2021,"G1",1,4,59,5,1,2,6193,2803,1947
"7705",2021,"G1",1,3,64,6,1,4,2151,1564,101
"7706",2021,"G1",1,3,64,6,1,4,2345,1786,1997
"7707",2021,"G1",2,1,80,7,4,3,2346,644,71
"7708",2021,"G1",1,2,43,4,3,2,6334,4720,1074
"7709",2021,"G1",1,3,59,5,1,2,12914,3120,1596
"7710",2021,"G1",1,4,64,6,3,2,3656,2246,273
"7711",2021,"G1",1,4,59,5,3,2,14452,4422,10968
"7712",2021,"G1",1,3,58,5,1,2,6707,3000,1186
"7713",2021,"G1",1,4,50,5,3,1,336,2710,443
"7714",2021,"G1",1,3,58,5,1,2,9080,1505,1408
"7715",2021,"G1",2,3,45,4,2,4,4742,4125,232
"7716",2021,"G1",2,2,54,5,2,1,1438,1680,270
"7717",2021,"G1",2,4,30,3,3,1,4609,1110,10
"7718",2021,"G1",1,4,39,3,1,1,10542,3740,2447
"7719",2021,"G1",1,4,32,3,4,2,10639,1740,2388
"7720",2021,"G1",1,4,50,5,1,2,4275,2580,968
"7721",2021,"G1",1,3,61,6,1,2,9433,3170,2422
"7722",2021,"G1",1,3,52,5,1,2,15277,6500,3390
"7723",2021,"G1",1,2,68,6,4,2,3039,3000,1055
"7724",2021,"G1",1,4,82,7,4,2,6111,2352,273
"7725",2021,"G1",1,4,83,7,1,2,13769,1967,1427
"7726",2021,"G1",1,4,58,5,2,2,5844,4600,803
"7727",2021,"G1",1,4,51,5,1,2,20511,8360,3895
"7728",2021,"G1",2,4,66,6,4,4,12153,5330,5537
"7729",2021,"G1",1,3,76,7,3,2,11570,4000,1513
"7730",2021,"G1",2,3,58,5,1,4,5272,1856,387
"7731",2021,"G1",2,3,61,6,1,4,4437,638,650
"7732",2021,"G1",2,3,61,6,1,3,3903,2057,1341
"7733",2021,"G1",1,3,51,5,3,2,4264,1344,499
"7734",2021,"G1",2,2,66,6,1,3,1641,1322,196
"7735",2021,"G1",2,2,50,5,2,4,807,1411,48
"7736",2021,"G1",1,3,56,5,3,2,7159,2014,456
"7737",2021,"G1",1,1,66,6,4,2,2328,1795,2
"7738",2021,"G1",2,1,78,7,4,3,2515,1223,33
"7739",2021,"G1",1,4,60,6,3,2,2980,1165,254
"7740",2021,"G1",1,4,49,4,1,2,11974,2500,1914
"7741",2021,"G1",2,1,67,6,2,3,1809,1398,75
"7742",2021,"G1",1,4,71,7,4,4,890,738,51
"7743",2021,"G1",1,3,79,7,4,2,2866,1686,174
"7744",2021,"G1",1,3,28,2,3,2,2594,2310,180
"7745",2021,"G1",2,3,53,5,1,1,2226,836,416
"7746",2021,"G1",1,3,67,6,1,2,5526,4209,1064
"7747",2021,"G1",1,3,63,6,1,2,4884,2066,956
"7748",2021,"G1",2,1,85,7,4,3,862,1140,111
"7749",2021,"G1",1,3,66,6,3,2,5944,1020,703
"7750",2021,"G1",1,4,44,4,1,2,5679,3205,876
"7751",2021,"G1",1,1,79,7,4,2,693,1581,304
"7752",2021,"G1",2,4,39,3,1,1,2576,1796,267
"7753",2021,"G1",1,3,48,4,4,1,4039,2270,625
"7754",2021,"G1",2,3,27,2,2,1,1268,1650,91
"7755",2021,"G1",2,3,59,5,1,4,1682,1420,892
"7756",2021,"G1",1,4,50,5,1,2,11408,4890,1886
"7757",2021,"G1",2,1,78,7,4,4,907,523,11
"7758",2021,"G1",2,1,84,7,4,3,808,390,1
"7759",2021,"G1",1,4,71,7,1,2,24465,7980,6458
"7760",2021,"G1",2,1,103,7,4,3,2592,930,291
"7761",2021,"G1",2,4,44,4,3,4,4912,2484,1228
"7762",2021,"G1",1,4,38,3,1,2,8092,3595,1203
"7763",2021,"G1",2,4,49,4,1,1,5241,3095,824
"7764",2021,"G1",1,3,78,7,3,2,2824,1760,706
"7765",2021,"G1",1,3,56,5,3,2,9573,1886,1515
"7766",2021,"G1",2,3,82,7,4,4,786,623,60
"7767",2021,"G1",1,4,53,5,1,2,4894,4620,768
"7768",2021,"G1",2,4,49,4,1,4,3424,1524,1028
"7769",2021,"G1",2,1,69,6,1,2,4330,1879,1002
"7770",2021,"G1",2,4,69,6,4,3,6272,1010,673
"7771",2021,"G1",1,1,77,7,3,2,2158,1857,368
"7772",2021,"G1",1,4,47,4,1,2,16066,5330,4191
"7773",2021,"G1",1,4,41,4,1,2,6077,3390,1069
"7774",2021,"G1",1,4,43,4,1,2,20278,7981,5858
"7775",2021,"G1",1,4,44,4,1,2,7634,5420,1850
"7776",2021,"G1",1,2,73,7,4,2,12870,6660,2085
"7777",2021,"G1",1,2,60,6,3,2,5469,1926,1028
"7778",2021,"G1",2,1,80,7,4,3,3890,2910,183
"7779",2021,"G1",1,2,62,6,3,2,32037,5040,6320
"7780",2021,"G1",1,4,43,4,1,2,12656,3895,3199
"7781",2021,"G1",2,3,50,5,4,1,1831,1370,494
"7782",2021,"G1",2,4,25,2,1,1,1634,957,47
"7783",2021,"G1",1,2,79,7,3,2,2008,1304,179
"7784",2021,"G1",1,4,54,5,1,2,10184,4475,1617
"7785",2021,"G1",1,3,40,4,1,2,6224,3290,1176
"7786",2021,"G1",1,3,46,4,1,2,6636,3630,867
"7787",2021,"G1",1,1,68,6,4,2,1074,1150,9
"7788",2021,"G1",1,2,83,7,4,4,1037,504,292
"7789",2021,"G1",1,4,44,4,1,2,12549,4620,1804
"7790",2021,"G1",1,3,39,3,1,2,9347,3754,1292
"7791",2021,"G1",1,4,39,3,1,2,10556,6400,871
"7792",2021,"G1",2,1,62,6,1,4,1644,1351,284
"7793",2021,"G1",1,4,29,2,1,1,2261,1887,315
"7794",2021,"G1",1,4,35,3,1,1,5578,2530,1135
"7795",2021,"G1",1,4,31,3,1,1,4439,1880,572
"7796",2021,"G1",1,3,67,6,1,2,2585,2520,1694
"7797",2021,"G1",1,3,69,6,4,2,2616,1503,309
"7798",2021,"G1",1,4,53,5,2,1,1835,1491,22
"7799",2021,"G1",1,3,40,4,2,4,496,2063,24
"7800",2021,"G1",2,3,64,6,4,4,1558,1600,146
"7801",2021,"G1",1,4,30,3,1,1,9251,1500,1756
"7802",2021,"G1",1,4,43,4,1,2,9054,3271,595
"7803",2021,"G1",1,2,61,6,3,2,6712,2710,111
"7804",2021,"G1",1,3,51,5,1,2,5055,2716,399
"7805",2021,"G1",2,3,25,2,4,1,1873,1342,15
"7806",2021,"G2",1,4,46,4,2,2,2156,1594,516
"7807",2021,"G1",2,4,34,3,1,1,4979,2319,455
"7808",2021,"G1",2,4,44,4,1,3,6448,3810,1222
"7809",2021,"G1",2,3,44,4,2,1,3682,2668,673
"7810",2021,"G1",1,3,61,6,3,2,1774,2188,1170
"7811",2021,"G1",1,1,72,7,4,2,1358,1050,1
"7812",2021,"G1",1,4,40,4,2,1,3117,1645,253
"7813",2021,"G1",2,3,58,5,2,3,5616,3006,824
"7814",2021,"G1",1,4,42,4,1,2,4801,1822,847
"7815",2021,"G1",1,4,54,5,2,2,1255,1652,388
"7816",2021,"G1",1,4,48,4,3,2,6939,4270,1533
"7817",2021,"G1",1,4,42,4,1,2,12044,8270,2584
"7818",2021,"G1",1,4,49,4,1,2,31036,11400,9967
"7819",2021,"G1",1,2,91,7,4,2,1114,993,12
"7820",2021,"G1",1,3,48,4,2,2,5834,3810,378
"7821",2021,"G1",1,3,30,3,4,1,1981,1804,77
"7822",2021,"G1",2,3,37,3,1,4,2145,1350,131
"7823",2021,"G1",1,3,67,6,3,2,2226,2242,2058
"7824",2021,"G1",1,4,35,3,1,2,4306,2800,784
"7825",2021,"G1",1,4,64,6,1,2,6229,2402,925
"7826",2021,"G1",1,1,81,7,4,3,754,387,1
"7827",2021,"G1",2,1,86,7,4,3,4338,1463,123
"7828",2021,"G1",1,4,43,4,1,2,7088,3584,1448
"7829",2021,"G1",1,3,75,7,4,4,1174,894,11
"7830",2021,"G1",1,2,54,5,2,4,3968,1162,57
"7831",2021,"G1",2,1,73,7,4,3,1271,835,9
"7832",2021,"G1",1,4,52,5,1,2,9002,5936,1520
"7833",2021,"G1",2,4,63,6,1,2,9931,3180,2086
"7834",2021,"G1",1,4,41,4,1,2,4438,1500,534
"7835",2021,"G1",1,3,80,7,4,3,1228,1030,51
"7836",2021,"G1",1,2,66,6,1,2,4355,1560,296
"7837",2021,"G1",1,4,61,6,1,2,16904,3372,6150
"7838",2021,"G1",1,4,81,7,4,2,8946,4708,743
"7839",2021,"G1",2,3,60,6,1,3,3776,1607,243
"7840",2021,"G1",2,3,84,7,4,3,2431,1928,17
"7841",2021,"G1",1,3,61,6,3,2,4522,2118,1383
"7842",2021,"G1",2,4,28,2,1,1,3648,1503,891
"7843",2021,"G1",2,4,23,2,4,1,2060,752,321
"7844",2021,"G1",1,4,55,5,4,4,808,660,1
"7845",2021,"G1",1,4,68,6,4,2,41063,4200,6867
"7846",2021,"G1",1,4,59,5,1,2,44223,8600,18749
"7847",2021,"G1",2,2,79,7,4,3,2923,1210,195
"7848",2021,"G1",1,4,63,6,1,2,7901,3860,2750
"7849",2021,"G1",1,3,27,2,1,1,3180,2860,235
"7850",2021,"G1",1,3,41,4,1,2,3809,2790,380
"7851",2021,"G1",1,4,36,3,1,2,8627,2464,1421
"7852",2021,"G1",1,1,80,7,3,2,5136,2776,707
"7853",2021,"G1",2,4,65,6,3,2,8544,5346,1738
"7854",2021,"G1",1,4,59,5,1,2,17294,5000,5297
"7855",2021,"G1",2,4,53,5,4,2,14634,5680,5393
"7856",2021,"G1",1,3,47,4,1,2,19389,4060,4319
"7857",2021,"G1",1,3,54,5,1,2,7928,3746,973
"7858",2021,"G1",1,4,86,7,4,2,3214,1414,789
"7859",2021,"G1",1,3,66,6,3,2,7583,2504,2240
"7860",2021,"G1",2,2,81,7,4,3,1483,1307,87
"7861",2021,"G1",1,3,60,6,2,4,2148,1048,98
"7862",2021,"G1",1,3,49,4,4,2,3980,1260,150
"7863",2021,"G1",1,3,64,6,3,2,17840,4130,3080
"7864",2021,"G1",1,4,76,7,1,2,35575,2740,11413
"7865",2021,"G1",1,4,58,5,1,2,14861,3480,3202
"7866",2021,"G1",1,3,65,6,3,2,12246,2890,1802
"7867",2021,"G1",1,4,45,4,1,2,15407,4360,2713
"7868",2021,"G1",1,4,54,5,2,2,12905,4340,3970
"7869",2021,"G1",1,4,68,6,1,2,35563,7410,10207
"7870",2021,"G1",1,4,40,4,3,2,14171,4440,3804
"7871",2021,"G1",1,4,65,6,1,2,4099,3616,495
"7872",2021,"G1",1,4,48,4,1,2,8579,4530,1927
"7873",2021,"G1",1,1,79,7,2,2,1528,580,22
"7874",2021,"G1",1,4,64,6,3,2,7711,2550,2770
"7875",2021,"G1",1,4,45,4,3,2,7603,3056,780
"7876",2021,"G1",1,4,45,4,3,2,25340,13720,8954
"7877",2021,"G1",1,3,72,7,4,2,4575,1990,1
"7878",2021,"G1",1,3,57,5,1,2,4960,1782,544
"7879",2021,"G1",1,4,50,5,1,2,12203,6000,1535
"7880",2021,"G1",2,1,84,7,4,3,831,686,1
"7881",2021,"G1",1,2,66,6,3,2,5885,1840,794
"7882",2021,"G1",1,3,68,6,4,2,9566,4250,1090
"7883",2021,"G1",1,4,28,2,1,1,1469,1728,102
"7884",2021,"G1",1,2,71,7,4,2,6940,1200,1331
"7885",2021,"G1",1,4,38,3,1,2,13277,4970,4241
"7886",2021,"G1",2,3,31,3,1,1,3593,2118,378
"7887",2021,"G1",1,4,79,7,4,2,25573,9900,4364
"7888",2021,"G1",1,3,35,3,1,1,2942,3503,1731
"7889",2021,"G1",1,4,47,4,1,2,37627,14030,15250
"7890",2021,"G1",1,4,56,5,3,2,21472,7600,6886
"7891",2021,"G1",1,2,65,6,1,2,12393,6790,6429
"7892",2021,"G1",1,4,81,7,4,3,1604,2020,609
"7893",2021,"G1",1,2,65,6,2,3,1642,1890,3
"7894",2021,"G1",2,3,54,5,4,4,1935,2506,673
"7895",2021,"G1",2,3,36,3,2,1,1567,1326,105
"7896",2021,"G1",1,2,62,6,2,2,10301,1456,883
"7897",2021,"G1",1,4,36,3,1,2,5883,2430,766
"7898",2021,"G1",2,1,71,7,4,3,2890,914,61
"7899",2021,"G1",1,3,35,3,1,1,3039,1813,682
"7900",2021,"G1",1,4,40,4,1,1,686,1060,131
"7901",2021,"G1",1,3,34,3,1,2,4033,2250,540
"7902",2021,"G1",2,4,43,4,1,2,14850,5820,3270
"7903",2021,"G1",1,3,60,6,3,2,8657,2985,735
"7904",2021,"G1",1,4,71,7,1,2,9042,2500,2585
"7905",2021,"G1",1,4,58,5,3,2,16906,4457,1410
"7906",2021,"G2",2,4,45,4,1,1,2451,2400,217
"7907",2021,"G2",2,4,47,4,1,1,2974,1450,306
"7908",2021,"G2",1,3,56,5,4,4,4494,2472,154
"7909",2021,"G2",1,3,45,4,1,2,7859,3300,2111
"7910",2021,"G2",1,2,66,6,4,2,168,1650,148
"7911",2021,"G2",1,4,43,4,1,2,5324,2624,1448
"7912",2021,"G2",2,2,74,7,4,3,4323,1142,236
"7913",2021,"G2",1,3,52,5,3,1,2571,1009,145
"7914",2021,"G2",1,4,46,4,3,2,7530,3472,707
"7915",2021,"G2",2,4,49,4,2,4,3811,3616,101
"7916",2021,"G2",1,4,72,7,4,2,1595,910,13
"7917",2021,"G2",1,3,57,5,3,2,3154,1656,369
"7918",2021,"G2",2,4,27,2,1,1,4065,1536,485
"7919",2021,"G2",2,1,62,6,2,3,4974,2845,1160
"7920",2021,"G2",1,4,60,6,4,2,5128,3394,602
"7921",2021,"G2",2,1,66,6,2,4,1490,1154,41
"7922",2021,"G2",2,1,82,7,4,3,480,470,11
"7923",2021,"G2",1,2,53,5,4,4,3105,1875,448
"7924",2021,"G2",2,1,74,7,4,3,1375,562,119
"7925",2021,"G2",1,4,52,5,1,2,15376,3730,2989
"7926",2021,"G2",1,4,40,4,3,2,12605,3487,2763
"7927",2021,"G2",1,4,58,5,4,2,14433,5861,2594
"7928",2021,"G2",1,4,44,4,4,1,3426,1578,319
"7929",2021,"G2",1,4,45,4,1,1,1749,1189,489
"7930",2021,"G2",1,3,56,5,3,4,1870,1141,456
"7931",2021,"G2",1,3,73,7,2,4,1696,942,34
"7932",2021,"G2",1,4,66,6,4,2,12815,3870,1176
"7933",2021,"G2",1,3,65,6,4,2,4381,4950,471
"7934",2021,"G2",2,1,85,7,4,3,110,390,1
"7935",2021,"G2",2,1,87,7,4,3,1420,786,36
"7936",2021,"G2",2,1,77,7,3,3,2069,1315,694
"7937",2021,"G2",1,3,64,6,3,2,5860,2796,627
"7938",2021,"G2",1,4,44,4,1,2,9414,3395,1818
"7939",2021,"G2",1,2,61,6,3,2,10512,3420,2096
"7940",2021,"G2",1,4,35,3,1,1,2695,1688,102
"7941",2021,"G2",1,4,50,5,1,2,6524,3462,3346
"7942",2021,"G2",1,3,62,6,3,2,20747,4840,5213
"7943",2021,"G2",1,3,62,6,4,2,5922,4410,699
"7944",2021,"G2",2,2,60,6,3,4,1300,1099,103
"7945",2021,"G2",1,4,41,4,1,2,6209,1640,700
"7946",2021,"G2",1,1,67,6,3,2,3656,3290,79
"7947",2021,"G2",2,1,62,6,1,3,1354,1750,56
"7948",2021,"G2",2,1,77,7,3,2,512,1638,39
"7949",2021,"G2",2,3,62,6,3,4,2670,948,1313
"7950",2021,"G2",1,2,61,6,1,2,6250,3333,1198
"7951",2021,"G2",1,4,75,7,2,2,7600,1626,925
"7952",2021,"G2",1,3,75,7,4,2,5225,2138,578
"7953",2021,"G2",2,2,64,6,3,3,1691,1034,407
"7954",2021,"G2",1,2,60,6,2,2,9651,1150,741
"7955",2021,"G2",2,1,83,7,4,3,869,608,70
"7956",2021,"G2",1,3,40,4,2,2,9564,3412,958
"7957",2021,"G2",1,4,39,3,1,2,5148,3210,906
"7958",2021,"G2",1,4,60,6,1,2,5534,2847,1464
"7959",2021,"G2",2,3,69,6,4,3,1947,1154,352
"7960",2021,"G2",1,4,38,3,2,1,4327,2374,1757
"7961",2021,"G2",1,4,63,6,4,2,8974,2966,1658
"7962",2021,"G2",1,3,65,6,3,2,11700,3300,2237
"7963",2021,"G2",1,4,37,3,1,2,7346,2427,2686
"7964",2021,"G2",2,1,87,7,4,3,1617,1683,81
"7965",2021,"G2",1,3,49,4,2,2,4676,2318,259
"7966",2021,"G2",1,4,51,5,1,2,20633,5331,4258
"7967",2021,"G2",1,3,76,7,4,3,1864,1773,7
"7968",2021,"G2",1,3,49,4,3,2,3511,2400,418
"7969",2021,"G2",2,1,79,7,4,3,822,770,18
"7970",2021,"G2",1,3,55,5,1,1,2200,1675,220
"7971",2021,"G2",1,4,36,3,1,1,6204,4095,1251
"7972",2021,"G2",1,3,68,6,3,2,17293,2796,1909
"7973",2021,"G2",1,1,63,6,4,2,10712,4332,1150
"7974",2021,"G2",1,4,48,4,1,2,3480,2684,468
"7975",2021,"G2",1,1,62,6,1,2,2938,2598,634
"7976",2021,"G2",1,3,54,5,1,2,12684,4386,1998
"7977",2021,"G2",1,3,58,5,2,4,1796,1120,185
"7978",2021,"G2",2,1,86,7,2,3,974,730,2
"7979",2021,"G2",2,1,62,6,1,3,3289,1477,209
"7980",2021,"G2",2,1,71,7,2,3,3105,1376,116
"7981",2021,"G2",1,4,61,6,4,1,231,498,17
"7982",2021,"G2",1,3,61,6,1,2,7821,3800,709
"7983",2021,"G2",1,3,51,5,1,2,3986,4455,254
"7984",2021,"G2",1,1,74,7,4,2,2093,1788,66
"7985",2021,"G2",2,4,48,4,1,4,2418,2040,96
"7986",2021,"G2",2,1,68,6,4,4,1006,720,29
"7987",2021,"G2",1,4,39,3,3,2,8828,5316,1793
"7988",2021,"G2",1,3,56,5,3,2,3888,2218,1045
"7989",2021,"G2",1,3,46,4,1,2,9964,2820,1129
"7990",2021,"G2",1,4,28,2,1,1,3741,1739,588
"7991",2021,"G2",1,4,46,4,3,2,13215,4960,1718
"7992",2021,"G2",1,4,68,6,4,2,4407,4664,914
"7993",2021,"G2",1,2,80,7,4,3,1037,1125,262
"7994",2021,"G2",1,3,37,3,1,2,5226,3020,576
"7995",2021,"G2",1,2,71,7,3,2,3734,2486,4199
"7996",2021,"G2",2,3,53,5,2,4,1417,696,168
"7997",2021,"G2",1,4,73,7,3,2,4180,1800,268
"7998",2021,"G2",2,4,44,4,4,4,2321,1450,619
"7999",2021,"G2",2,1,78,7,4,3,1490,1336,21
"8000",2021,"G2",2,1,86,7,4,3,761,759,11
"8001",2021,"G2",1,4,57,5,1,2,16692,6150,2277
"8002",2021,"G2",2,3,60,6,1,4,1915,1688,516
"8003",2021,"G2",2,1,83,7,4,2,2151,1028,1539
"8004",2021,"G2",1,4,63,6,4,2,2615,2670,786
"8005",2021,"G2",1,3,66,6,2,3,3530,1710,489
"8006",2021,"G2",2,3,61,6,2,3,1427,830,67
"8007",2021,"G2",2,1,81,7,4,3,787,575,6
"8008",2021,"G2",1,4,45,4,1,2,7722,3210,1746
"8009",2021,"G2",1,4,63,6,3,2,2967,1263,834
"8010",2021,"G2",1,3,61,6,4,4,1228,870,0
"8011",2021,"G2",1,4,53,5,1,2,10983,3428,1747
"8012",2021,"G2",1,3,26,2,1,1,4124,2042,522
"8013",2021,"G2",2,3,52,5,4,2,3715,1760,154
"8014",2021,"G2",1,2,67,6,3,4,2685,1890,642
"8015",2021,"G2",1,2,57,5,1,4,4891,2259,998
"8016",2021,"G2",1,3,60,6,3,2,5462,3296,242
"8017",2021,"G2",2,2,59,5,3,3,2229,1265,567
"8018",2021,"G2",2,2,62,6,2,4,898,799,31
"8019",2021,"G2",1,4,69,6,4,2,4740,2946,663
"8020",2021,"G2",1,3,49,4,1,2,6130,3454,1097
"8021",2021,"G2",2,1,66,6,4,3,420,433,1
"8022",2021,"G2",1,4,33,3,1,2,2623,3010,601
"8023",2021,"G2",1,4,69,6,3,2,5730,2534,1616
"8024",2021,"G2",1,4,65,6,4,4,868,554,10
"8025",2021,"G2",1,4,39,3,1,2,3761,2357,411
"8026",2021,"G2",1,3,61,6,1,2,10102,3450,2257
"8027",2021,"G2",2,2,58,5,3,4,1490,728,504
"8028",2021,"G2",2,2,56,5,2,4,3130,1846,339
"8029",2021,"G2",1,2,74,7,2,2,4815,3078,261
"8030",2021,"G2",1,3,52,5,1,2,3294,2166,805
"8031",2021,"G2",1,1,74,7,2,2,2073,634,1
"8032",2021,"G2",2,3,58,5,3,2,2240,1776,967
"8033",2021,"G2",2,3,58,5,2,4,292,2210,1796
"8034",2021,"G2",1,4,51,5,3,2,15716,7600,3988
"8035",2021,"G2",1,4,49,4,1,2,12296,5700,2827
"8036",2021,"G2",1,1,73,7,4,3,1114,1117,163
"8037",2021,"G2",1,2,61,6,2,2,6013,1730,557
"8038",2021,"G2",1,2,84,7,2,2,1801,1250,1
"8039",2021,"G2",1,4,41,4,3,2,3902,2382,398
"8040",2021,"G2",1,1,86,7,4,2,1257,1190,31
"8041",2021,"G2",2,1,73,7,4,3,723,383,3
"8042",2021,"G2",1,3,64,6,3,2,5858,2504,749
"8043",2021,"G2",2,1,79,7,4,3,3158,1569,210
"8044",2021,"G2",2,3,48,4,1,4,3190,1490,222
"8045",2021,"G2",1,3,59,5,3,2,1964,2744,401
"8046",2021,"G2",1,4,43,4,1,2,5094,4382,561
"8047",2021,"G2",1,3,59,5,1,2,6598,3323,708
"8048",2021,"G2",2,1,90,7,4,3,869,597,220
"8049",2021,"G2",2,4,43,4,3,4,1861,1361,136
"8050",2021,"G2",1,2,65,6,4,2,2187,1676,30
"8051",2021,"G2",1,4,34,3,1,2,9265,2632,2646
"8052",2021,"G2",1,3,71,7,2,3,1710,1226,130
"8053",2021,"G2",1,3,30,3,1,2,5386,3680,631
"8054",2021,"G2",1,4,27,2,1,1,2372,1231,221
"8055",2021,"G2",2,1,81,7,2,3,1103,544,1
"8056",2021,"G2",2,1,77,7,2,3,1103,563,1
"8057",2021,"G2",1,3,61,6,3,2,3225,1310,350
"8058",2021,"G2",1,3,39,3,3,2,960,2097,797
"8059",2021,"G2",2,1,66,6,4,3,1360,940,99
"8060",2021,"G2",2,2,78,7,4,3,1339,2482,300
"8061",2021,"G2",2,4,52,5,3,4,8303,4580,842
"8062",2021,"G2",2,1,59,5,3,2,4280,1470,564
"8063",2021,"G2",1,1,68,6,4,2,3644,1672,320
"8064",2021,"G2",1,2,79,7,4,2,3486,964,217
"8065",2021,"G2",1,3,63,6,3,2,7194,1448,422
"8066",2021,"G2",1,4,65,6,4,2,4129,2330,564
"8067",2021,"G2",1,1,78,7,3,2,2492,1008,9
"8068",2021,"G2",2,1,88,7,4,3,516,417,8
"8069",2021,"G2",2,2,56,5,2,4,1367,1017,120
"8070",2021,"G2",1,1,85,7,4,2,1276,996,0
"8071",2021,"G2",1,4,53,5,3,2,5464,2970,894
"8072",2021,"G2",1,4,76,7,3,2,12081,2690,3523
"8073",2021,"G2",2,1,78,7,4,3,1311,579,340
"8074",2021,"G2",2,2,63,6,3,3,2102,1300,137
"8075",2021,"G2",1,1,64,6,3,4,5109,1594,374
"8076",2021,"G2",1,4,49,4,1,2,11686,4030,2227
"8077",2021,"G2",1,3,58,5,3,2,3356,3160,238
"8078",2021,"G2",1,3,73,7,4,2,4428,2602,264
"8079",2021,"G2",1,2,66,6,3,2,4630,1350,663
"8080",2021,"G2",1,4,33,3,1,1,5465,1866,735
"8081",2021,"G2",2,2,62,6,2,3,1871,1376,199
"8082",2021,"G2",1,2,65,6,4,4,1688,1440,147
"8083",2021,"G2",1,3,53,5,1,2,12563,4040,3054
"8084",2021,"G2",1,3,69,6,1,2,4663,4360,911
"8085",2021,"G2",1,2,63,6,4,2,4617,1160,241
"8086",2021,"G2",1,4,41,4,1,2,6605,3190,921
"8087",2021,"G2",1,3,51,5,3,2,12776,4077,1298
"8088",2021,"G2",1,1,61,6,3,4,2808,1780,485
"8089",2021,"G2",1,1,89,7,4,2,1924,1200,280
"8090",2021,"G2",1,2,71,7,2,2,4204,1417,150
"8091",2021,"G2",1,3,52,5,1,2,8751,7799,1728
"8092",2021,"G2",1,2,62,6,3,2,7210,3496,1231
"8093",2021,"G2",1,3,49,4,3,2,6391,4820,935
"8094",2021,"G2",1,4,54,5,1,4,6899,2570,1579
"8095",2021,"G2",1,1,64,6,4,4,888,709,0
"8096",2021,"G2",1,2,64,6,3,2,2023,1224,362
"8097",2021,"G2",1,3,40,4,3,2,9457,2170,1683
"8098",2021,"G2",2,4,27,2,1,1,2614,1485,256
"8099",2021,"G2",1,3,59,5,3,2,6187,2300,1805
"8100",2021,"G2",2,2,74,7,2,2,3256,1232,162
"8101",2021,"G2",2,1,59,5,2,4,2719,1066,267
"8102",2021,"G2",1,1,79,7,3,2,1421,1031,160
"8103",2021,"G2",2,1,83,7,4,3,1372,575,11
"8104",2021,"G2",1,4,49,4,1,2,12017,3954,2094
"8105",2021,"G2",2,4,56,5,1,4,2283,1700,502
"8106",2021,"G2",1,3,77,7,2,2,5220,2757,192
"8107",2021,"G2",1,4,52,5,1,2,6723,4110,1296
"8108",2021,"G2",1,4,57,5,1,4,2011,1584,250
"8109",2021,"G2",2,3,35,3,4,1,938,657,15
"8110",2021,"G1",2,2,59,5,3,4,2265,1788,250
"8111",2021,"G1",1,3,52,5,3,2,5860,2895,1010
"8112",2021,"G1",1,1,72,7,2,2,1373,1002,19
"8113",2021,"G1",2,3,54,5,1,2,9706,4366,1413
"8114",2021,"G1",1,3,51,5,1,2,9800,4087,1556
"8115",2021,"G2",1,2,64,6,3,2,2465,727,161
"8116",2021,"G2",1,1,83,7,3,2,1564,1099,17
"8117",2021,"G2",2,3,40,4,3,4,3164,2574,248
"8118",2021,"G2",2,1,60,6,4,2,5465,3320,2360
"8119",2021,"G2",1,4,52,5,1,2,6929,7600,2128
"8120",2021,"G2",1,4,59,5,4,2,6335,2367,1579
"8121",2021,"G1",1,2,54,5,3,2,9529,4466,1965
"8122",2021,"G1",1,3,54,5,1,2,14377,4532,2079
"8123",2021,"G1",2,3,67,6,4,1,1260,636,71
"8124",2021,"G1",2,4,24,2,2,1,2282,1650,229
"8125",2021,"G1",2,1,84,7,4,3,798,1590,9
"8126",2021,"G1",1,4,43,4,1,2,3249,4142,1860
"8127",2021,"G2",1,2,62,6,4,4,868,655,20
"8128",2021,"G2",2,2,57,5,1,4,1689,1340,210
"8129",2021,"G2",1,3,56,5,1,2,12544,6060,4525
"8130",2021,"G2",1,2,70,7,3,2,2991,1307,35
"8131",2021,"G2",1,1,63,6,2,2,1383,1141,109
